Id,SalePrice
2735,132137.75116091117
2736,140115.84133873926
2737,105684.04243949219
2738,122655.91756879911
2739,171008.26744291664
2740,145732.5920481087
2741,124593.30995803594
2742,175534.22379301058
2743,154159.4746172895
2744,160153.80619593512
2745,147445.4453596291
2746,119285.72498317854
2747,166449.74858814233
2748,116976.6797840452
2749,131676.3551146366
2750,109539.96545912744
2751,123527.21235972224
2752,241858.98991192773
2753,169692.22324651678
2754,267558.5180060939
2755,135261.74008880847
2756,56449.07661315054
2757,61046.438148535206
2758,69948.30335022195
2759,156226.25884680415
2760,121824.93851438316
2761,155357.52321970323
2762,143068.00121642137
2763,225851.80928201776
2764,185820.64329988218
2765,283294.99518642237
2766,108783.79835059075
2767,47244.58277800365
2768,111158.35043673147
2769,123672.55324055953
2770,167864.73475096852
2771,90520.80874050304
2772,126093.39963394834
2773,151917.2852576474
2774,138653.56501024705
2775,120274.04207811214
2776,155555.12621223985
2777,166947.7554593113
2778,128437.91858046432
2779,101607.61994543485
2780,110591.4653038428
2781,81456.83942657895
2782,76357.67862567573
2783,85571.10181171703
2784,115711.03937036288
2785,115225.66173882235
2786,33929.56407676404
2787,111483.13990322477
2788,46982.60917120776
2789,199093.3838886047
2790,88613.13710342348
2791,106591.58488101047
2792,61569.84748476616
2793,180263.75058329327
2794,65159.75634816184
2795,110425.46639908291
2796,80296.81649836723
2797,213452.93689537852
2798,124543.93865333754
2799,110869.91560216725
2800,79484.75358137127
2801,110122.23307135096
2802,132196.26949739072
2803,162170.07480270707
2804,146803.73930891545
2805,95249.5398445978
2806,76723.39434699132
2807,163287.8866985651
2808,149964.87552307756
2809,118460.78403810144
2810,118453.50608833402
2811,177062.58871388098
2812,178038.11335738644
2813,149002.94215232052
2814,154476.26569650264
2815,92624.11168609187
2816,237944.32120931603
2817,147585.2441619701
2818,123877.39000558248
2819,194415.5632993012
2820,128978.04807286349
2821,111086.6264213518
2822,210347.22060071526
2823,282890.83133398567
2824,179266.4225431831
2825,175223.78657988075
2826,115371.1366035078
2827,130593.60487518297
2828,242943.08917594037
2829,219921.94050273707
2830,234414.49075564358
2831,197213.0068943858
2832,235874.2152637475
2833,273828.94625261065
2834,217806.49091119587
2835,221761.31038071134
2836,208322.6286955519
2837,179949.6169205542
2838,130192.82674486004
2839,181158.58405892632
2840,198497.0694293821
2841,208136.91292055172
2842,230657.94964071235
2843,148962.67480185488
2844,191521.18674700393
2845,93718.6112391717
2846,212969.30783639487
2847,207346.71514893265
2848,232335.63574070612
2849,204046.4377572675
2850,293445.8569972642
2851,226446.884715784
2852,254156.59973693488
2853,233964.77975315216
2854,165387.06305846118
2855,214136.97267927544
2856,201587.08748696314
2857,193346.51580323104
2858,209654.702835485
2859,125733.46900408703
2860,160429.40497114032
2861,139451.78187146445
2862,218611.60640124662
2863,145923.28464626125
2864,243970.41709091805
2865,164343.30667121208
2866,198081.31874009396
2867,60016.50024181791
2868,139274.17249715317
2869,106588.80239759455
2870,139113.9502518808
2871,89956.86137102265
2872,7922.41644317552
2873,89459.19944504497
2874,132267.99782382895
2875,135415.09870548954
2876,182900.9648798873
2877,123180.98972384445
2878,145715.7172565757
2879,127242.60584620386
2880,94507.6220293626
2881,140435.73220089404
2882,152740.25679703255
2883,184775.65223191504
2884,213616.4584685004
2885,170728.6741165513
2886,215679.87075284042
2887,104853.81395105948
2888,137964.9542138955
2889,55254.02275361004
2890,52282.79300637811
2891,141835.36601996212
2892,47883.39186627546
2893,89342.38750031765
2894,55203.48983750236
2895,287603.4339538844
2896,267089.6478433799
2897,199735.6459858896
2898,163766.14975349966
2899,221165.22967697808
2900,173932.79215118976
2901,223586.60309621494
2902,190432.57696158683
2903,309404.979208595
2904,327506.99480902834
2905,53379.44041701278
2906,239469.53536442912
2907,105443.29972562566
2908,108616.21425316972
2909,149622.66580680362
2910,77991.20468564541
2911,72276.29480720288
2912,158111.91678421816
2913,73611.14513429638
2914,76381.55233539408
2915,76683.64622987981
2916,77643.10686025128
2917,180018.32059285685
2918,123585.41265498975
2919,256916.52079196984
